target,text
0,kate jackson rec center 7ish right
0,convey regard
0,happen behav like
0,reach home final
0,time thinkin goin
0,also maaaan miss
0,post l8r class
0,ok come ur home half hour
0,ca right second got ta hit peopl first
0,love holiday monday feel even go dentist hour
0,tell reach
0,miss much despar record messag left day listen hear sound voic love
0,quit ok bit ex u better go eat smth els feel guilti
0,oh send address
1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp
0,nosi guess idk react freak
0,dunno lei thk mum lazi go neva ask yet
1,urgent 2nd attempt contact prize yesterday still await collect claim call 09061702893
0,way school pl send ashley number
0,que pase un buen tiempo someth like
0,pleas dont say like hi hi hi
0,mind blastin tsunami occur rajnik stop swim indian ocean
0,depend would like treat
0,hi hope ur day good back walk tabl book half eight let know ur come
0,sound great home
0,angri happen dear
0,short cute good person
1,wan2 win westlif 4 u m8 current tour 1 unbreak 2 untam 3 unkempt text 3 cost 50p text
0,k still love
0,wil lt gt minut got space
0,anyon call treadmil say buy make sure work found ad craigslist sell lt gt
0,happi sad one thing past good morn
0,much though h friday cant wait dunno wot hell im gon na anoth 3 week becom oh wait alreadi done
0,good day teeth pain maintain stuff
1,pleas call 08712402972 immedi urgent messag wait
1,sm servic inclus text credit pl goto unsubscrib stop extra charg po box420 ip4 5we
0,heard job go wildlif talk tonight u want2com that2worzel wizzl whatev
0,cool like swim pool jacuzzi hous
0,consid wall bunker shit import never play peac guess place high enough matter
0,anyway serious hit back otherwis light armand alway shit vomit
0,like needl clock though v r clock v r nt abl 2 met evn v meet itz 4few second bt v alwi stay conect gud 9t
0,might accid tookplac somewher ghodbandar rd traffic move slove plz slip amp worri
0,id check like 1 bowl worth left
1,07801543489 guarante latest nokia phone 40gb ipod mp3 player prize txt word collect
0,babe answer ca see mayb better reboot ym got photo great
0,argh fuck nobodi town
0,tire slept well past night
0,hi msg offic
0,aah cuddl would lush need lot tea soup kind fumbl
0,problem spend lot qualiti time togeth
1,winner valu network custom select receivea prize reward claim call claim code kl341 valid 12 hour
1,forward 448712404000 pleas call 08712404000 immedi urgent messag wait
1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sp tyron
1,reciev tone within next 24hr term condit pleas see channel u teletext pg 750
0,littl med say take everi 8 hour 5 pain back took anoth hope die
0,sch fr dun haf da book sch home
0,custom place call
0,what staff name take class us
1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
0,pick variou point
0,hey look like wrong one kappa guy number still phone want text see around
0,enjoy urself tmr
0,thank u
0,good afternoon love goe day hope mayb got lead job think boytoy send passion kiss across sea
0,got lousi sleep kept wake everi 2 hour see cat want come worri cold
0,lol yep yesterday alreadi got fireplac anoth icon sit
0,mom want know
1,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop repli date
0,enjoy semest take care brother
0,first time histori sold price india lt gt lt gt lt gt shesil lt gt
1,msg mobil content order resent previou attempt fail due network error queri customersqueri
0,ìï predict wat time finish buy
0,home watch tv lor
0,singl singl answer fight plu said broke didnt repli
0,u go phone gon na die stay
1,sm ac jsco energi high u may know 2channel 2day ur leadership skill r strong psychic repli an end repli end jsco
0,jst chang tat
0,drive read need write
0,sound like plan cardiff still still cold sit radiat
0,r e meet tmr
0,nan sonathaya soladha boss
0,collect ur laptop
0,imposs argu alway treat like sub like never releas remind necessari
0,ye pretti ladi like singl
0,put sign choos number pin show right
0,good afternoon love good see word ym get tm smart move slave smile drink coffe await
0,da al r lt gt
0,yeah bare enough room two us x mani fuck shoe sorri man see later
0,hi dear call urgnt know what problem want work problem least tell wate repli
1,freemsg repli text randi sexi femal live local luv hear netcollex ltd 08700621170150p per msg repli stop end
0,say lt gt year old man money last lt gt still wait check
0,realli dun bluff leh u sleep earli nite
0,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel
0,sorri went bed earli nightnight
0,da vijay go talk jaya tv
0,pleas give us connect today lt decim gt refund bill
0,oh yeah forgot u take 2 shop
0,dear regret cudnt pick frm ctla cochin mobil car ent style ishtamayoo happi bakrid
0,ok wun b angri msg u aft come home tonight
1,urgent pleas call 09066612661 landlin cash luxuri 4 canari island holiday await collect cs sae award 20m12aq 150ppm
0,jade paul didnåõt u txt u rememb barm want 2 talk 2 u txt
0,thanx take call got job start monday
0,sorri mate phone didnt write love kate
1,get brand new mobil phone agent mob plu load goodi info text mat 87021
0,think first time saw class
0,correct work today
0,problem
0,almost see u sec
0,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow
0,r u contin
0,happi babi alright take job hope fine send kiss make smile across sea kiss kiss
0,class lt gt reunion
0,emigr someth ok mayb bit hope
0,ok anyway need chang said
0,offic around 4 pm go hospit
0,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u raj
0,strang watch 2nd one bed sweet dream miss u
0,nope that fine might nap tho
0,wish
0,hi roger cl
0,hour hair cut
0,got rumour go buy apart chennai
0,well meant oppos drunken night
1,free entri weekli comp send word enter 84128 18 c cust care 08712405020
0,wot u 2 thout u gon na call txt bak luv k
0,aight text back mu swing need somebodi get door
0,plan come chennai
0,mum sent mani mani messag sinc got want know actual get enjoy rest day
0,right wasnt phone someon number like
0,saw ron burgundi captain parti boat yeah
0,train tomorrow
0,might ax well im
1,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222
0,cant think anyon spare room top head
0,welp appar retir
0,email yifeng part oredi get fr
0,come
0,th gower mate r u man good wale ill b back åômorrow c u wk msg 4 åð random
0,yo way could pick someth tonight
0,search good dual sim mobil pa
0,hold
0,print oh lt gt come upstair
0,haha realli oh deduct lesson tmr
0,time fix spell sometim get complet diff word go figur
0,jot thing want rememb later
0,mm time dont like fun
0,know complain num bettr directli go bsnl offc nd appli
0,see prolli yeah
0,havent got da topic yet rite
0,sorri pain ok meet anoth night spent late afternoon casualti mean done stuff42moro includ time sheet sorri
0,u 2
0,gettin rdi ship comp
0,im good think
0,drop em omw back
0,cours teas know simpli must see grin keep post prey love smile devour kiss
1,freemsg hey buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt
0,directli behind abt 4 row behind
0,oh howda gud gud math en samachara chikku
0,sunday holiday work
0,guy get back g said think stay mcr
0,oki thanx
0,duck chinchilla
0,shit realli shock scari cant imagin second def night u think somewher could crash night save taxi
0,okay shine meant sign sound better
0,arr birthday today wish get oscar
0,go walmart stay
1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
0,mah b pick tomorrow
0,ye trust u buy new stuff asap tri
0,cool text head
1,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 8000930705
0,ìï still got lesson ìï sch
1,win newest potter order phoenix book 5 repli harri answer 5 question chanc first among reader
0,avatar suppos subtoitl
0,b go esplanad fr home
0,awww dat sweet think someth nice time tonight ill probabl txt u later co im lone xxx
0,ok prob
0,let math good
0,ok gon na head usf like fifteen minut
0,think get away trek long famili town sorri
0,tund wish great day abiola
1,gsoh good spam ladi u could b male gigolo 2 join uk fastest grow men club repli oncal mjzgroup repli stop msg
0,sad puppi nois
0,look like u wil b get headstart im leav bout u r desper compani could head goin meet rummer
0,rightio well arent bright earli morn
0,mean come chase state watch mani movi want
0,say happen
0,reach home 5 min
1,show ur colour euro 2004 offer get england flag 3lion tone ur phone click follow servic messag info
0,white fudg oreo store
0,nope still market
1,tddnewslett game thedailydraw dear helen dozen free game great prizeswith
0,yay ca wait parti togeth
0,guy leav
0,erm woodland avenu somewher get parish magazin telephon number
0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop
0,2 celebr båõday els
0,lol alright thinkin haha
0,great attract brotha
0,may free gym
0,hungri buy food good lei mum n yun dun wan juz buy littl bit
0,seen back holbi
0,told come wednesday
0,take small dose tablet fever
0,ok let u noe leav hous
0,dear got bu directli calicut
0,neshanth tel r u
0,somewher beneath pale moon light someon think u dream come true goodnit amp sweet dream
0,okey dokey swashbuckl stuff oh
0,remain bro amongst bro
0,carri disturb
0,dont put phone silent mode ok
0,princess like make love lt gt time per night hope that problem
0,ur luck love someon ur fortun love one love
0,love u 2 babe r u sure everyth alrit idiot txt bak girli
0,start send blackberri torch nigeria find buyer like 4a month tell dad buy bb anyon oh
0,sound great im go sleep good night
0,go
0,need get
1,urgent pleas call 09061213237 landlin cash 4 holiday await collect cs sae po box 177 m227xi
0,pl pl drink plenti plenti water
0,queen go royal wed
0,hunni wot u 2 2nite didnt end goin town ju da pub instead ju chillin da mo bedroom love jen
0,ok anoth number
0,neither sterm voic studi fine sure thing resolv tho anyway fab hol
1,current messag await collect collect messag call 08718723815
0,k sure get noon see
0,love want flood pretti pussi cum
0,come round
0,k fyi back parent place south tampa might need deal somewher els
0,wait till 2 bu pick
0,tick tick tick could die loneli know pout stomp feet need
0,shall ask one thing dont mistak
0,sorri troubl u buy 4d dad 1405 1680 2 big 1 small sat n sun thanx
0,best watch say caus get drunk motherfuck
0,sure still avail though
0,tap spile seven pub ga st broad st canal ok
0,go n buy juz buy get lar
1,donat unicef asian tsunami disast support fund text donat ad next bill
0,see christmassi
0,sorri batteri die yeah
0,think chuckin ur red green n black trainner 2 save carryin bac train
0,cool night lem know around
0,dunno lei neva say
0,good night dear sleepwel amp take care
0,actual send remind today wonder weekend
0,call meet
0,sometim put wall around heart safe get hurt find care enough break wall amp get closer goodnoon
0,tomorrow onward eve 6 3 work
0,k k special today
0,babe lost
0,open door
1,dear u invit xchat final attempt contact u txt chat 86688 ldn 18 yr
0,u workin overtim nigpun
0,send someon els
0,shame mayb cld meet hr tomo
0,list buyer
0,yup
0,hcl chennai requir fresher voic english upto lt gt lt gt telephon interview
0,safe trip nigeria wish happi soon compani share moment
1,free msg get gnarl barkley rington total free repli go messag right
0,love girl offic may wonder smile sore
0,bruce amp fowler mom car ca park long stori
0,oh lk tt den take e one tt end cine lor dun wan yogasana oso
